p,seed,method,evaluation,code,selected,fits,validation_acc,validation_normalized_margin,validation_mean_margin,relative_residual,bank_predicted_z,bank_candidates_scored
23,3010,random_probe,6,1007,True,11,1.0,2.5760840548757638,0.0019330582102920976,7.398605988521328e-14,,
23,3010,random_probe,7,466,False,11,0.0,-0.1860581746765524,-0.0003495324356880781,7.39112552737035e-14,,
23,3010,random_probe,8,884,False,11,1.0,1.3870287058704658,0.0026836485448779816,6.875978525074691e-14,,
23,3010,random_probe,9,341,False,11,1.0,1.530190862401046,0.0011876671825361918,6.358440771641116e-14,,
23,3010,random_probe,10,434,False,11,1.0,0.45201503210548943,0.0008752381278383349,6.917409731236528e-14,,
23,3010,random_probe,11,83,False,11,0.625,0.09395973038315678,9.049713342050222e-05,7.02169927697096e-14,,
23,3010,random_probe,12,76,False,11,1.0,0.3712153656510877,0.0007065175311652587,7.089496483251671e-14,,
23,3010,random_probe,13,961,False,11,1.0,1.6965347353127762,0.0016150393963222688,6.464921310451148e-14,,
23,3010,random_probe,14,734,False,11,1.0,1.1654995165342437,0.002265897974472815,6.678184255534842e-14,,
23,3010,random_probe,15,286,False,11,1.0,0.21054834517551818,0.00041979639113186393,6.759924712247947e-14,,
23,3010,random_probe,16,51,False,11,1.0,0.4245523181835036,0.0004511664275510781,7.124619806234555e-14,,
23,3010,random_probe,17,1001,False,11,1.0,1.6251006239281693,0.0015670312629754955,6.666978538195848e-14,,
23,3010,random_probe,18,454,False,11,1.0,0.4380257064975162,0.0008170860277669258,6.929979365671307e-14,,
23,3011,bank,0,437,True,0,,,,,2.3715158659106685,1024
23,3011,greedy_probe,0,0,False,11,0.875,0.15938783708568788,0.00012836735944335952,7.042053134752996e-14,,
23,3011,greedy_probe,1,32,False,11,0.125,-0.11969340843186409,-8.73546057382664e-05,6.718366894132944e-14,,
23,3011,greedy_probe,2,8,False,11,1.0,0.8779871920423726,0.0007085640830380132,7.488176290459198e-14,,
23,3011,greedy_probe,3,520,False,11,1.0,0.7731677116826261,0.0005914019827498234,7.084120760087283e-14,,
23,3011,greedy_probe,4,24,False,11,1.0,0.8623888879671098,0.0006323512179913469,6.838438371467029e-14,,
23,3011,greedy_probe,5,10,False,11,1.0,0.9279639322587099,0.0007499632880295336,6.660281103040182e-14,,
23,3011,greedy_probe,6,14,False,11,1.0,0.8894698258500464,0.0008005554826359101,6.596395019983718e-14,,
23,3011,greedy_probe,7,74,False,11,1.0,1.0285230744446952,0.000786567561533693,7.075824654019806e-14,,
23,3011,greedy_probe,8,330,False,11,1.0,0.6106273648056686,0.0004557562566492859,6.765297754676541e-14,,
23,3011,greedy_probe,9,75,False,11,1.0,2.003947239749178,0.0016189131926573168,6.274208195517764e-14,,
23,3011,greedy_probe,10,203,False,11,1.0,1.4510052097706745,0.0011271110806010086,6.325030590475517e-14,,
23,3011,greedy_probe,11,107,False,11,1.0,1.8290717712579294,0.001585851056108251,6.726265595549721e-14,,
23,3011,greedy_probe,12,67,False,11,1.0,1.26256236556509,0.0009849639938146124,6.497981025219357e-14,,
23,3011,greedy_probe,13,587,True,11,1.0,2.019324211295202,0.001517177266778364,6.561408873046589e-14,,
23,3011,greedy_probe,14,603,False,11,1.0,1.641170537654211,0.0014613337723870575,6.807464325450333e-14,,
23,3011,greedy_probe,15,585,False,11,1.0,1.966203428863607,0.0014753343540341926,6.689725694702252e-14,,
23,3011,greedy_probe,16,591,False,11,1.0,1.953443968780415,0.001255501387045485,6.698754952760443e-14,,
23,3011,greedy_probe,17,523,False,11,1.0,1.6662497108454297,0.001384874530772082,6.909094413921039e-14,,
23,3011,greedy_probe,18,843,False,11,1.0,1.5994540412249538,0.0012068639959666979,7.07732034568356e-14,,
23,3011,random_full,0,0,False,60,1.0,0.1839379721823441,0.00014822519904392206,7.276309004219945e-14,,
23,3011,random_full,1,877,True,60,1.0,1.3165688522170653,0.0009452644247083131,6.717930841242635e-14,,
23,3011,random_full,2,684,False,60,1.0,0.3996887205332807,0.00030942929694663737,6.840851395870463e-14,,
23,3011,random_full,3,824,False,60,0.875,0.1911537985375687,0.00013724374322625008,6.629096216358181e-14,,
23,3011,random_probe,0,0,False,11,0.875,0.15938783708568788,0.00012836735944335952,7.042053134752996e-14,,
23,3011,random_probe,1,877,False,11,1.0,1.293620219247079,0.000926135766863948,6.471476913210674e-14,,
23,3011,random_probe,2,684,False,11,1.0,0.3746011672785781,0.00028948133036518515,6.439263884353242e-14,,
23,3011,random_probe,3,824,False,11,0.875,0.1625011284105172,0.0001169923204329933,6.909467663408241e-14,,
23,3011,random_probe,4,93,True,11,1.0,1.6921509775601442,0.0012575736945382669,6.819229701388677e-14,,
23,3011,random_probe,5,985,False,11,1.0,0.9126318059153282,0.0007846473695004644,6.82532541065474e-14,,
23,3011,random_probe,6,697,False,11,1.0,1.1700218590394296,0.001026287285393366,6.708646975821051e-14,,
23,3011,random_probe,7,501,False,11,1.0,1.5831203723032328,0.0012490683050217664,6.7262875602877e-14,,
23,3011,random_probe,8,814,False,11,0.875,0.2299527999835142,0.00018370740587177192,6.610335345015833e-14,,
23,3011,random_probe,9,143,False,11,1.0,1.5523093096570701,0.0011864414587041431,6.976436876752368e-14,,
23,3011,random_probe,10,340,False,11,1.0,0.5247036930242752,0.0003883817151413725,6.356271469948227e-14,,
23,3011,random_probe,11,822,False,11,1.0,0.24995234139009773,0.00019780512940850183,7.114414216988763e-14,,
23,3011,random_probe,12,517,False,11,1.0,1.2599624204522435,0.0008564952418268221,6.808958041710583e-14,,
23,3011,random_probe,13,450,False,11,1.0,0.5903977188736514,0.0004678554127869588,6.498373691260888e-14,,
23,3011,random_probe,14,757,False,11,1.0,1.2455002342165078,0.0010185888383730775,6.492808209877773e-14,,
23,3011,random_probe,15,550,False,11,0.125,-0.12235060973273341,-9.663302525002651e-05,6.928754591880357e-14,,
23,3011,random_probe,16,169,False,11,1.0,1.460549255974406,0.001144957732704538,6.950979465218214e-14,,
23,3011,random_probe,17,138,False,11,1.0,0.4514641473133443,0.0003499988670455879,6.401956889702882e-14,,
23,3011,random_probe,18,916,False,11,1.0,0.8104059042052899,0.0007063532068196723,6.722785590802169e-14,,
23,3012,bank,0,511,True,0,,,,,0.837579148060517,1024
23,3012,greedy_probe,0,0,False,11,1.0,0.5994478712881297,0.0006220022144987113,6.47189939551697e-14,,
23,3012,greedy_probe,1,16,False,11,1.0,0.6005547364579371,0.0006236819470453858,6.763362605181957e-14,,
23,3012,greedy_probe,2,144,False,11,0.25,-0.13686896271744473,-0.00014093540135319722,6.718418199288313e-14,,
23,3012,greedy_probe,3,528,False,11,1.0,0.5837645357373469,0.0006044727409714656,7.129509138339323e-14,,
23,3012,greedy_probe,4,80,False,11,1.0,0.5647474694205665,0.0005872997252623028,6.830165624367141e-14,,
23,3012,greedy_probe,5,20,False,11,1.0,0.6367953420867292,0.0006630659258175476,6.982640564434993e-14,,
23,3012,greedy_probe,6,22,False,11,1.0,0.6237702234964932,0.0006498321618723111,6.733555724400463e-14,,
23,3012,greedy_probe,7,21,True,11,1.0,0.7281869987069862,0.0007514565066833925,6.711977953556387e-14,,
23,3012,greedy_probe,8,53,False,11,0.0,-0.3712487573994257,-0.00022165845219889076,6.832135882340502e-14,,
23,3012,greedy_probe,9,29,False,11,1.0,0.5956798350181812,0.0007365512871267558,6.426649642435244e-14,,
23,3012,greedy_probe,10,277,False,11,1.0,0.4621851557673877,0.0003990149343856917,6.750722304281462e-14,,
23,3012,greedy_probe,11,5,False,11,1.0,0.7236506962865132,0.000746499902244813,6.892128254303447e-14,,
23,3012,greedy_probe,12,149,False,11,0.25,-0.1108266167673875,-0.00011472907815251315,6.501743585034023e-14,,
23,3012,greedy_probe,13,533,False,11,1.0,0.7085902322259857,0.0007297221293436768,7.034635244912994e-14,,
23,3012,greedy_probe,14,85,False,11,1.0,0.6733426802613318,0.0006950890875232077,6.54281449518988e-14,,
23,3012,greedy_probe,15,17,False,11,1.0,0.6712406127814219,0.0006926063986056122,7.093337933658011e-14,,
23,3012,greedy_probe,16,23,False,11,1.0,0.7159687835235822,0.0007392184690527331,6.697767615330683e-14,,
23,3012,greedy_probe,17,51,False,11,0.0,-0.3793110904473222,-0.00021302944104552649,6.837472210730016e-14,,
23,3012,greedy_probe,18,50,False,11,0.0,-0.3394476939335278,-0.00018907217713384772,6.736844641248226e-14,,
23,3012,random_full,0,0,False,60,1.0,0.6147144346700674,0.0006390279316510388,7.268733688574167e-14,,
23,3012,random_full,1,51,False,60,0.0,-0.3470536572600392,-0.00019496038891772798,6.623178606150064e-14,,
23,3012,random_full,2,898,False,60,0.125,-0.20459694859179745,-0.00018831059862896467,6.987665289735192e-14,,
23,3012,random_full,3,3,True,60,1.0,0.6744411038133087,0.000696876278939813,6.340905146921973e-14,,
23,3012,random_probe,0,0,False,11,1.0,0.5994478712881297,0.0006220022144987113,6.47189939551697e-14,,
23,3012,random_probe,1,51,False,11,0.0,-0.3793110904473222,-0.00021302944104552649,6.837472210730016e-14,,
23,3012,random_probe,2,898,False,11,0.0,-0.22460583545308577,-0.00020637029474145085,6.596483067654722e-14,,
23,3012,random_probe,3,3,False,11,1.0,0.6592829453540279,0.0006798889316878562,6.86152461570271e-14,,
23,3012,random_probe,4,586,False,11,1.0,0.46725973295924894,0.0005730236434969421,6.824850575457162e-14,,
23,3012,random_probe,5,672,False,11,1.0,0.551820496209164,0.0007065716949875176,6.806675841977391e-14,,
23,3012,random_probe,6,644,False,11,0.125,-0.24037079274797807,-0.00024835477828175426,6.520687784502599e-14,,
23,3012,random_probe,7,767,False,11,1.0,0.3142132300413938,0.0002782034564839768,6.752746569183517e-14,,
23,3012,random_probe,8,928,False,11,1.0,0.3515541441818294,0.00042294604008206657,6.662488107838933e-14,,
23,3012,random_probe,9,485,False,11,1.0,0.45152765214423357,0.0005372442999924659,6.675604691431279e-14,,
23,3012,random_probe,10,21,True,11,1.0,0.7281869987069862,0.0007514565066833925,6.711977953556387e-14,,
23,3012,random_probe,11,840,False,11,1.0,0.6657672381924311,0.000885431963744519,7.061442266170048e-14,,
23,3012,random_probe,12,345,False,11,1.0,0.7117212278472369,0.0009536013735156447,6.910322606272666e-14,,
23,3012,random_probe,13,361,False,11,0.375,-0.03243940945191185,-3.3967257141982385e-05,6.231641801402003e-14,,
23,3012,random_probe,14,319,False,11,0.5,0.015520438540968358,1.8302049309713853e-05,6.371813521260251e-14,,
23,3012,random_probe,15,245,False,11,1.0,0.6465400316304828,0.0008243177998355153,7.011524057204305e-14,,
23,3012,random_probe,16,370,False,11,0.0,-1.0720110005001566,-0.00024605665127627133,6.654506150969328e-14,,
23,3012,random_probe,17,856,False,11,1.0,0.6593121449356804,0.0008777440161058456,7.056154671440592e-14,,
23,3012,random_probe,18,892,False,11,0.0,-0.16030291110859288,-0.00017190510969030282,6.900189978783251e-14,,
23,3013,bank,0,992,True,0,,,,,2.7691849979363337,1024
23,3013,greedy_probe,0,0,False,11,0.75,0.11019624730922081,0.0001656060470255757,6.833803585042436e-14,,
23,3013,greedy_probe,1,8,False,11,1.0,1.060372178122281,0.0022332116908568627,7.253950177371011e-14,,
23,3013,greedy_probe,2,520,False,11,1.0,1.1047803294798864,0.002396089252228446,6.215166209081505e-14,,
23,3013,greedy_probe,3,521,False,11,1.0,0.7599291299184363,0.0016510550451900655,6.867030807932786e-14,,
23,3013,greedy_probe,4,552,False,11,1.0,1.0630003285078669,0.0023037310834285634,7.110637190224476e-14,,
23,3013,greedy_probe,5,776,False,11,1.0,1.5073385232049077,0.0032696135910529446,6.588252898873129e-14,,
23,3013,greedy_probe,6,840,False,11,1.0,1.511632011098948,0.00326058143130747,6.400214337630628e-14,,
23,3013,greedy_probe,7,844,False,11,1.0,1.3981868222330673,0.003025346967135219,6.793141722846709e-14,,
23,3013,greedy_probe,8,856,False,11,1.0,1.108131934961511,0.0019075807184991038,6.780388371123799e-14,,
23,3013,greedy_probe,9,842,False,11,1.0,0.49563708796523515,0.0007334884410481321,6.705735298960807e-14,,
23,3013,greedy_probe,10,968,False,11,1.0,0.6309914696457812,0.0012360926612863471,6.477494742279501e-14,,
23,3013,greedy_probe,11,832,True,11,1.0,1.9406685977594655,0.003915862013469804,6.681531864391204e-14,,
23,3013,greedy_probe,12,320,False,11,1.0,1.615353611732761,0.003117150954673075,6.691896006598821e-14,,
23,3013,greedy_probe,13,833,False,11,1.0,1.6091613932083713,0.0032580571210339476,7.204822141172388e-14,,
23,3013,greedy_probe,14,864,False,11,1.0,1.9054541971182557,0.0038413464611371483,7.382143280215923e-14,,
23,3013,greedy_probe,15,576,False,11,1.0,0.3466612717486255,0.0005394571242085255,6.675571968246483e-14,,
23,3013,greedy_probe,16,768,False,11,1.0,1.8084984506320245,0.00370583749525389,7.220608270703816e-14,,
23,3013,greedy_probe,17,836,False,11,1.0,1.8266212543815274,0.003675358907084012,6.82899400053957e-14,,
23,3013,greedy_probe,18,848,False,11,1.0,0.951860723197155,0.001566862786673254,6.950071002559121e-14,,
23,3013,random_full,0,0,False,60,0.75,0.1281366287163454,0.00019279044835734688,7.326378901580201e-14,,
23,3013,random_full,1,54,False,60,1.0,0.6273792916567067,0.0012193044433945989,6.471431864493745e-14,,
23,3013,random_full,2,468,False,60,1.0,1.2352050919122355,0.0024585525926252502,6.583749778763113e-14,,
23,3013,random_full,3,603,True,60,1.0,2.4225331048448036,0.005279371212848939,6.326464565267307e-14,,
23,3013,random_probe,0,0,False,11,0.75,0.11019624730922081,0.0001656060470255757,6.833803585042436e-14,,
23,3013,random_probe,1,54,False,11,1.0,0.6164430625597592,0.0011954732452919455,7.169775312477597e-14,,
23,3013,random_probe,2,468,False,11,1.0,1.2243017519794983,0.0024317706221957383,6.643785987785714e-14,,
23,3013,random_probe,3,603,True,11,1.0,2.4165487231161027,0.005252069972147342,6.557583340558835e-14,,
23,3013,random_probe,4,360,False,11,1.0,1.2618525573273516,0.0026268599914301962,6.489061023102787e-14,,
23,3013,random_probe,5,7,False,11,1.0,0.35121005165372576,0.000450056509722083,6.701411632992802e-14,,
23,3013,random_probe,6,349,False,11,1.0,1.1726722725340153,0.0021279865899940433,6.98501658946468e-14,,
23,3013,random_probe,7,593,False,11,0.0,-1.2270341616227016,-0.0007299143731390517,6.615048077995472e-14,,
23,3013,random_probe,8,679,False,11,1.0,1.430642999664098,0.00258258253839329,6.286001238468553e-14,,
23,3013,random_probe,9,109,False,11,1.0,0.7387701785502956,0.0015524713624352343,7.028119543380665e-14,,
23,3013,random_probe,10,362,False,11,1.0,0.2854949654990755,0.0003727017834008134,6.747043397586646e-14,,
23,3013,random_probe,11,497,False,11,1.0,0.9918975272851339,0.0020189699546798168,7.177849312903577e-14,,
23,3013,random_probe,12,233,False,11,1.0,0.8343053280145116,0.001447524839476226,6.712287737576317e-14,,
23,3013,random_probe,13,155,False,11,1.0,1.4296429227597987,0.0028880972311579357,6.970699089597335e-14,,
23,3013,random_probe,14,648,False,11,1.0,1.0322621818464421,0.001957297077870273,6.609595432468774e-14,,
23,3013,random_probe,15,281,False,11,1.0,1.0851627186858992,0.0019327439013255175,6.930104726842863e-14,,
23,3013,random_probe,16,482,False,11,1.0,0.8082327662101545,0.0012317081547553324,7.472804281054481e-14,,
23,3013,random_probe,17,650,False,11,1.0,1.1987514663518943,0.00208488823158153,6.659755207022834e-14,,
23,3013,random_probe,18,869,False,11,1.0,1.5209186864704247,0.0030886871801758245,6.628625054754922e-14,,
23,3014,bank,0,6,True,0,,,,,2.8433098726051154,1024
23,3014,greedy_probe,0,0,False,11,1.0,1.7199519311977378,0.0029430853525351363,7.093160093958036e-14,,
23,3014,greedy_probe,1,16,False,11,1.0,0.7010869401529081,0.0012022017478254161,7.16894406536143e-14,,
23,3014,greedy_probe,2,4,False,11,1.0,2.103464799373124,0.0031899517661825782,7.728158516211191e-14,,
23,3014,greedy_probe,3,36,False,11,1.0,2.0624811971080077,0.003214835527277868,7.202061760118979e-14,,
23,3014,greedy_probe,4,68,False,11,1.0,1.2980114320114229,0.001668349838403681,6.35363091600263e-14,,
23,3014,greedy_probe,5,6,True,11,1.0,2.722922254051876,0.0040803225922881785,6.838850856758506e-14,,
23,3014,greedy_probe,6,518,False,11,1.0,0.8176311647213161,0.0018471039446915577,6.658361931585663e-14,,
23,3014,greedy_probe,7,14,False,11,1.0,2.606785713249887,0.003910851701523888,6.747912962787481e-14,,
23,3014,greedy_probe,8,7,False,11,1.0,1.3144105943196012,0.002329468230269219,7.058755115091964e-14,,
23,3014,greedy_probe,9,134,False,11,1.0,2.6171657769060923,0.0038668523116713715,7.053732297291729e-14,,
23,3014,greedy_probe,10,262,False,11,1.0,2.4065017317715505,0.003584179325792596,6.272423389983332e-14,,
23,3014,greedy_probe,11,22,False,11,1.0,0.7132872436173848,0.000991380979358615,6.616820619861529e-14,,
23,3014,greedy_probe,12,2,False,11,1.0,2.2102233508105256,0.0037830774400588836,6.982889963827086e-14,,
23,3014,greedy_probe,13,38,False,11,1.0,2.64245541839718,0.004091969939152192,7.109533249120553e-14,,
23,3014,greedy_probe,14,70,False,11,1.0,1.6645872792501892,0.002311549106539179,7.166152995046752e-14,,
23,3014,greedy_probe,15,87,False,11,1.0,0.3746685095254921,0.0005509582978983031,6.579599411654631e-14,,
23,3014,greedy_probe,16,85,False,11,1.0,0.49530029153356037,0.0007807114056441007,6.645354402401485e-14,,
23,3014,greedy_probe,17,597,False,11,1.0,1.4352732611608068,0.003558172381576653,6.98340883481528e-14,,
23,3014,greedy_probe,18,605,False,11,1.0,1.4100143842641022,0.0034882338717785984,6.51298708748438e-14,,
23,3014,random_full,0,0,False,60,1.0,1.731126430711667,0.0029704229545751467,7.118585740330538e-14,,
23,3014,random_full,1,87,False,60,1.0,0.394286867094946,0.0005804042472126189,6.441961398765762e-14,,
23,3014,random_full,2,409,False,60,0.25,-0.26023491587956643,-0.00022391654357718175,6.801377507983271e-14,,
23,3014,random_full,3,14,True,60,1.0,2.6180654549274864,0.003942360624051996,6.649955529859382e-14,,
23,3014,random_probe,0,0,False,11,1.0,1.7199519311977378,0.0029430853525351363,7.093160093958036e-14,,
23,3014,random_probe,1,87,False,11,1.0,0.3746685095254921,0.0005509582978983031,6.579599411654631e-14,,
23,3014,random_probe,2,409,False,11,0.25,-0.2915033077538499,-0.0002513020204592438,6.611732541330374e-14,,
23,3014,random_probe,3,14,True,11,1.0,2.606785713249887,0.003910851701523888,6.747912962787481e-14,,
23,3014,random_probe,4,750,False,11,0.75,0.12995995025027282,0.00026975065455090135,7.047873948129236e-14,,
23,3014,random_probe,5,606,False,11,1.0,1.180474276388128,0.0023957600184066888,6.952136807557175e-14,,
23,3014,random_probe,6,586,False,11,1.0,1.3830454929720823,0.00353986654614313,6.941850846573274e-14,,
23,3014,random_probe,7,855,False,11,1.0,1.1120096746489974,0.002666964117302815,6.628207012157731e-14,,
23,3014,random_probe,8,831,False,11,1.0,1.1733360937456916,0.0029249008651391992,6.260791064460481e-14,,
23,3014,random_probe,9,961,False,11,0.0,-0.22726787833771533,-0.000474162621907262,6.490065223544345e-14,,
23,3014,random_probe,10,620,False,11,0.0,-0.40686257719349284,-0.000858509123081763,7.406327933673343e-14,,
23,3014,random_probe,11,980,False,11,1.0,1.5052142020609196,0.0031600606307381754,6.604509178176998e-14,,
23,3014,random_probe,12,95,False,11,0.875,0.27939096190483126,0.0004131073405738714,6.739623322871466e-14,,
23,3014,random_probe,13,19,False,11,0.0,-1.1553685527615076,-0.0008519256948446054,6.91052311196038e-14,,
23,3014,random_probe,14,228,False,11,1.0,1.2121857398159612,0.001441643219174604,6.918504757481994e-14,,
23,3014,random_probe,15,174,False,11,1.0,2.5979748761585393,0.004031552984925667,6.805657566292885e-14,,
23,3014,random_probe,16,686,False,11,1.0,0.7495887816652208,0.0017275116526141,7.208162972657115e-14,,
23,3014,random_probe,17,688,False,11,1.0,1.6961425171398092,0.004165611042775678,6.859685806634389e-14,,
23,3014,random_probe,18,981,False,11,1.0,1.578563285783129,0.0037796142059865288,6.995914765524962e-14,,
23,3015,bank,0,50,True,0,,,,,3.3566322832573428,1024
23,3015,greedy_probe,0,0,False,11,1.0,1.8135651568161446,0.0008250977157207538,6.013764930288991e-14,,
23,3015,greedy_probe,1,16,False,11,1.0,2.416558900812596,0.0010703083818047734,7.348001875987178e-14,,
23,3015,greedy_probe,2,18,False,11,1.0,2.715846692906285,0.0011231792812487788,7.546506607371521e-14,,
23,3015,greedy_probe,3,19,False,11,1.0,2.457912568203364,0.001010442769229421,6.849057695635678e-14,,
23,3015,greedy_probe,4,82,False,11,1.0,1.6931084780276158,0.0012152265331134933,6.410468811351397e-14,,
23,3015,greedy_probe,5,274,False,11,1.0,2.6524140210801566,0.0010928388713042471,6.786040367543372e-14,,
23,3015,greedy_probe,6,530,False,11,1.0,1.1153639793510832,0.0004297261609276662,7.10840478430733e-14,,
23,3015,greedy_probe,7,146,False,11,1.0,2.034506052384023,0.0007841202222535282,6.99103714591379e-14,,
23,3015,greedy_probe,8,50,True,11,1.0,2.7930152703429187,0.001145291095961916,7.568384157598927e-14,,
23,3015,greedy_probe,9,58,False,11,1.0,1.6159537647061633,0.0006066715118376673,7.03318561624063e-14,,
23,3015,greedy_probe,10,54,False,11,1.0,1.3519896848884172,0.0010590822663354418,7.42700011199937e-14,,
23,3015,greedy_probe,11,34,False,11,1.0,1.3006276037586064,0.0005240755195289343,6.951554220446983e-14,,
23,3015,greedy_probe,12,48,False,11,1.0,2.4923181589676426,0.0010934527891990412,7.172741090014291e-14,,
23,3015,greedy_probe,13,51,False,11,1.0,2.5342628592917062,0.0010328052678443547,7.150404409573691e-14,,
23,3015,greedy_probe,14,114,False,11,1.0,1.7327268620040295,0.0012482806820109955,6.899355967797132e-14,,
23,3015,greedy_probe,15,306,False,11,1.0,2.7372546133644633,0.0011174797056397612,6.418676109312529e-14,,
23,3015,greedy_probe,16,562,False,11,1.0,1.1971735922001605,0.00046051113125044826,6.893984911116054e-14,,
23,3015,greedy_probe,17,178,False,11,1.0,1.9896997158609195,0.0007605152309484355,6.905859616020224e-14,,
23,3015,greedy_probe,18,447,False,11,1.0,1.7081821256780807,0.0013544489254758109,6.890020142006383e-14,,
23,3015,random_full,0,0,True,60,1.0,1.8448332974041295,0.0008430034232785651,6.381186929911618e-14,,
23,3015,random_full,1,447,False,60,1.0,1.7256472437361365,0.001371795095600356,7.196922704761447e-14,,
23,3015,random_full,2,750,False,60,1.0,1.0723556062979016,0.0004137048922596585,6.685314108998388e-14,,
23,3015,random_full,3,692,False,60,1.0,0.32682467312507935,0.0002278584706898179,6.522212403497999e-14,,
23,3015,random_probe,0,0,False,11,1.0,1.8135651568161446,0.0008250977157207538,6.013764930288991e-14,,
23,3015,random_probe,1,447,False,11,1.0,1.7081821256780807,0.0013544489254758109,6.890020142006383e-14,,
23,3015,random_probe,2,750,False,11,1.0,1.0317003404285885,0.0003967210875902658,6.710196343777864e-14,,
23,3015,random_probe,3,692,False,11,1.0,0.30167659072939257,0.00021034650660543396,7.137749396328639e-14,,
23,3015,random_probe,4,279,False,11,1.0,1.462487102139539,0.0011428270427243092,6.762825710295344e-14,,
23,3015,random_probe,5,790,False,11,1.0,0.6080107022320326,0.00043052863178452087,6.69171659878999e-14,,
23,3015,random_probe,6,331,False,11,1.0,0.45530158707576446,0.0003304034525081351,6.512865834874136e-14,,
23,3015,random_probe,7,87,True,11,1.0,2.13473717755451,0.0010117148383599036,6.401328839978436e-14,,
23,3015,random_probe,8,242,False,11,1.0,1.1883596024251406,0.0008245048647841681,6.632301387243785e-14,,
23,3015,random_probe,9,753,False,11,0.875,0.32935153672998474,0.00023108610174577514,6.662576721158548e-14,,
23,3015,random_probe,10,812,False,11,1.0,1.092296645489576,0.0007433405435096725,6.308610405486692e-14,,
23,3015,random_probe,11,649,False,11,1.0,1.8442192157416968,0.0007357029635136876,7.483314083258947e-14,,
23,3015,random_probe,12,728,False,11,1.0,0.595574915354532,0.00042177142535152704,6.905066390662986e-14,,
23,3015,random_probe,13,456,False,11,1.0,1.0168328542239757,0.0007430968465546115,6.606983766287525e-14,,
23,3015,random_probe,14,224,False,11,1.0,0.5086431432937482,0.00037229471346319695,6.432836273224011e-14,,
23,3015,random_probe,15,925,False,11,1.0,0.6262795486736186,0.00043470198853002434,6.535466947443754e-14,,
23,3015,random_probe,16,873,False,11,1.0,0.9628348167055145,0.0007026107955390255,6.510282696759487e-14,,
23,3015,random_probe,17,387,False,11,0.5,-0.06026940668945638,-2.3661536098297173e-05,6.46755086426319e-14,,
23,3015,random_probe,18,653,False,11,1.0,1.3462361386445925,0.0009479880485180666,6.90272137598287e-14,,
23,3016,bank,0,675,True,0,,,,,1.8746071737775079,1024
23,3016,greedy_probe,0,0,False,11,0.0,-0.553331169595577,-0.000288744465378867,6.932314174189897e-14,,
23,3016,greedy_probe,1,512,False,11,0.75,0.26902575296864123,0.00015135741731661222,6.734039783562924e-14,,
23,3016,greedy_probe,2,514,False,11,1.0,0.8035310869822283,0.0005012983880416048,6.843436334594087e-14,,
23,3016,greedy_probe,3,546,False,11,1.0,0.8736301697494312,0.0005540984082843259,6.44671215516368e-14,,
23,3016,greedy_probe,4,674,False,11,1.0,0.9182899568429421,0.0005815491362612729,6.775269260175394e-14,,
23,3016,greedy_probe,5,682,False,11,1.0,0.8941189177504126,0.0005628348291625779,7.332891138796766e-14,,
23,3016,greedy_probe,6,675,True,11,1.0,1.644379457470147,0.001069089055499857,6.956985640165605e-14,,
23,3016,greedy_probe,7,679,False,11,1.0,1.4284165135894653,0.0010196256375139988,6.249914548584453e-14,,
23,3016,greedy_probe,8,739,False,11,1.0,1.2828068034230382,0.0008438988903147005,6.971565835405744e-14,,
23,3016,greedy_probe,9,691,False,11,1.0,1.1810254300755327,0.0007507965710460522,6.405327651531202e-14,,
23,3016,greedy_probe,10,931,False,11,1.0,1.3832288107640642,0.0008960639271982963,6.125882367568354e-14,,
23,3016,greedy_probe,11,163,False,11,1.0,0.5253078716923141,0.0003330076688835056,6.71409722223727e-14,,
23,3016,greedy_probe,12,673,False,11,1.0,1.1346271962267236,0.0007154345892681248,6.548633718028327e-14,,
23,3016,greedy_probe,13,643,False,11,1.0,1.4490607921051777,0.0009229022084020202,6.953184298217264e-14,,
23,3016,greedy_probe,14,547,False,11,1.0,1.5812070149816613,0.0010283739241224617,6.517194142683345e-14,,
23,3016,greedy_probe,15,683,False,11,1.0,1.5760846369961996,0.0010222583560467197,6.79375408446348e-14,,
23,3016,greedy_probe,16,647,False,11,1.0,1.2542374390832776,0.0008783992423247637,6.691620325733992e-14,,
23,3016,greedy_probe,17,646,False,11,1.0,0.8043756977198346,0.000427361633903214,6.689278181393535e-14,,
23,3016,greedy_probe,18,711,False,11,1.0,1.4969551376519117,0.0010861522302798585,6.652484003434277e-14,,
23,3016,random_full,0,0,False,60,0.0,-0.5212318866048393,-0.00027205445525714696,6.324747585830277e-14,,
23,3016,random_full,1,647,True,60,1.0,1.2721541086474923,0.0008941547745735749,6.773169883636702e-14,,
23,3016,random_full,2,783,False,60,1.0,1.0358701407454696,0.0007280174857886923,6.403572417206888e-14,,
23,3016,random_full,3,923,False,60,1.0,0.8566024681047941,0.000534188704046693,6.393991052068352e-14,,
23,3016,random_probe,0,0,False,11,0.0,-0.553331169595577,-0.000288744465378867,6.932314174189897e-14,,
23,3016,random_probe,1,647,True,11,1.0,1.2542374390832776,0.0008783992423247637,6.691620325733992e-14,,
23,3016,random_probe,2,783,False,11,1.0,1.016642049784389,0.0007120189540288794,6.788587974692948e-14,,
23,3016,random_probe,3,923,False,11,1.0,0.834942979836697,0.00051872471828638,6.65634266627436e-14,,
23,3016,random_probe,4,178,False,11,0.125,-0.34011607445062453,-0.00019141805264872268,6.638056428011517e-14,,
