phase,name,p,seed,variant,view,test_a,truth,rtol,horizon,initial_informative_step,raw_argmax_changes,leader_replacements,correctness_flips,correct_to_wrong,wrong_to_correct,last_leader_replacement,last_correctness_flip,final_correct_state,final_winner_count,final_normalized_correct_margin
intervention,p17_s115_phase_best,17,115,phase_best,point,4,8,1e-08,59,0,4,4,1,0,1,8,8,1,1,2.5001654299197695
intervention,p17_s115_phase_best,17,115,phase_best,point,5,10,1e-08,59,0,4,4,1,0,1,8,8,1,1,2.81818287597865
intervention,p17_s115_phase_best,17,115,phase_best,point,6,12,1e-08,59,0,5,5,1,0,1,8,8,1,1,2.3840536631055382
intervention,p17_s115_phase_best,17,115,phase_best,point,7,14,1e-08,59,0,3,3,1,0,1,8,8,1,1,2.2419645357965323
intervention,p17_s115_phase_best,17,115,phase_best,point,8,16,1e-08,59,0,4,4,1,0,1,8,8,1,1,2.1007408647066774
intervention,p17_s115_phase_best,17,115,phase_best,point,9,1,1e-08,59,0,5,5,1,0,1,8,8,1,1,2.4963608287787866
intervention,p17_s115_phase_best,17,115,phase_best,point,10,3,1e-08,59,0,4,4,1,0,1,8,8,1,1,3.1059933582574235
intervention,p17_s115_phase_best,17,115,phase_best,point,11,5,1e-08,59,0,5,5,1,0,1,8,8,1,1,2.5898514932185153
intervention,p17_s115_phase_best,17,115,phase_best,point,12,7,1e-08,59,0,3,3,1,0,1,8,8,1,1,2.0429447799974416
intervention,p17_s115_phase_best,17,115,phase_best,point,13,9,1e-08,59,0,5,5,1,0,1,8,8,1,1,1.9308863718284401
intervention,p17_s115_phase_best,17,115,phase_best,point,14,11,1e-08,59,0,5,5,1,0,1,8,8,1,1,2.153557313378296
intervention,p17_s115_phase_best,17,115,phase_best,point,15,13,1e-08,59,0,4,4,1,0,1,8,8,1,1,2.5248517727493205
intervention,p17_s115_phase_best,17,115,phase_best,point,16,15,1e-08,59,0,5,5,1,0,1,8,8,1,1,2.3809054952888706
intervention,p17_s115_phase_best_control0,17,115,phase_best_control0,profile,-1,0,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.7353055996489781
intervention,p17_s115_phase_best_control0,17,115,phase_best_control0,point,0,0,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.6155159674035185
intervention,p17_s115_phase_best_control0,17,115,phase_best_control0,point,1,2,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.6876791936917922
intervention,p17_s115_phase_best_control0,17,115,phase_best_control0,point,2,4,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.3961350073124978
intervention,p17_s115_phase_best_control0,17,115,phase_best_control0,point,3,6,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.2783687343926128
intervention,p17_s115_phase_best_control0,17,115,phase_best_control0,point,4,8,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.382710950822727
intervention,p17_s115_phase_best_control0,17,115,phase_best_control0,point,5,10,1e-08,59,0,5,5,1,0,1,9,9,1,1,0.6842472303521556
intervention,p17_s115_phase_best_control0,17,115,phase_best_control0,point,6,12,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.6462288511935727
intervention,p17_s115_phase_best_control0,17,115,phase_best_control0,point,7,14,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.5607471756596932
intervention,p17_s115_phase_best_control0,17,115,phase_best_control0,point,8,16,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.48842816075178946
intervention,p17_s115_phase_best_control0,17,115,phase_best_control0,point,9,1,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.3141549970809368
intervention,p17_s115_phase_best_control0,17,115,phase_best_control0,point,10,3,1e-08,59,0,5,5,1,0,1,9,9,1,1,0.6634685576903203
intervention,p17_s115_phase_best_control0,17,115,phase_best_control0,point,11,5,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.5529814913504183
intervention,p17_s115_phase_best_control0,17,115,phase_best_control0,point,12,7,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.3668974092744511
intervention,p17_s115_phase_best_control0,17,115,phase_best_control0,point,13,9,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.6889232358230319
intervention,p17_s115_phase_best_control0,17,115,phase_best_control0,point,14,11,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.4438606806988967
intervention,p17_s115_phase_best_control0,17,115,phase_best_control0,point,15,13,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.858379753502328
intervention,p17_s115_phase_best_control0,17,115,phase_best_control0,point,16,15,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.25937679041714085
intervention,p17_s115_phase_best_control1,17,115,phase_best_control1,profile,-1,0,1e-08,59,0,3,3,0,0,0,9,,-1,1,-0.09962647611248696
intervention,p17_s115_phase_best_control1,17,115,phase_best_control1,point,0,0,1e-08,59,0,1,1,0,0,0,7,,-1,1,-0.4003127265434491
intervention,p17_s115_phase_best_control1,17,115,phase_best_control1,point,1,2,1e-08,59,0,4,4,0,0,0,8,,-1,1,-0.18391884452421967
intervention,p17_s115_phase_best_control1,17,115,phase_best_control1,point,2,4,1e-08,59,0,3,3,1,0,1,10,10,1,1,0.013681178410218223
intervention,p17_s115_phase_best_control1,17,115,phase_best_control1,point,3,6,1e-08,59,0,3,3,0,0,0,7,,-1,1,-0.08456988989160483
intervention,p17_s115_phase_best_control1,17,115,phase_best_control1,point,4,8,1e-08,59,0,4,4,0,0,0,8,,-1,1,-0.37775453626858874
intervention,p17_s115_phase_best_control1,17,115,phase_best_control1,point,5,10,1e-08,59,0,0,0,0,0,0,,,-1,1,-0.2557132497988906
intervention,p17_s115_phase_best_control1,17,115,phase_best_control1,point,6,12,1e-08,59,0,1,1,0,0,0,1,,-1,1,-0.44048642061190296
intervention,p17_s115_phase_best_control1,17,115,phase_best_control1,point,7,14,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.11269190411297131
intervention,p17_s115_phase_best_control1,17,115,phase_best_control1,point,8,16,1e-08,59,0,3,3,0,0,0,7,,-1,1,-0.12827623472601593
intervention,p17_s115_phase_best_control1,17,115,phase_best_control1,point,9,1,1e-08,59,0,5,5,0,0,0,7,,-1,1,-0.38050260463813584
intervention,p17_s115_phase_best_control1,17,115,phase_best_control1,point,10,3,1e-08,59,0,2,2,0,0,0,2,,-1,1,-0.6605663901053878
intervention,p17_s115_phase_best_control1,17,115,phase_best_control1,point,11,5,1e-08,59,0,1,1,0,0,0,1,,-1,1,-0.3758195450607824
intervention,p17_s115_phase_best_control1,17,115,phase_best_control1,point,12,7,1e-08,59,0,5,5,0,0,0,8,,-1,1,-0.15681465149339652
intervention,p17_s115_phase_best_control1,17,115,phase_best_control1,point,13,9,1e-08,59,0,5,5,0,0,0,10,,-1,1,-0.31948316439581526
intervention,p17_s115_phase_best_control1,17,115,phase_best_control1,point,14,11,1e-08,59,0,2,2,0,0,0,8,,-1,1,-0.22721365208884875
intervention,p17_s115_phase_best_control1,17,115,phase_best_control1,point,15,13,1e-08,59,0,4,4,0,0,0,8,,-1,1,-0.1216396369125429
intervention,p17_s115_phase_best_control1,17,115,phase_best_control1,point,16,15,1e-08,59,0,1,1,0,0,0,1,,-1,1,-0.8488338436529609
intervention,p17_s115_phase_best_control2,17,115,phase_best_control2,profile,-1,0,1e-08,59,0,5,5,1,0,1,9,9,1,1,0.8771536238446145
intervention,p17_s115_phase_best_control2,17,115,phase_best_control2,point,0,0,1e-08,59,0,4,4,1,0,1,8,8,1,1,1.1871510071122298
intervention,p17_s115_phase_best_control2,17,115,phase_best_control2,point,1,2,1e-08,59,0,3,3,1,0,1,8,8,1,1,1.1247231940442182
intervention,p17_s115_phase_best_control2,17,115,phase_best_control2,point,2,4,1e-08,59,0,5,5,1,0,1,8,8,1,1,0.9871555218746281
intervention,p17_s115_phase_best_control2,17,115,phase_best_control2,point,3,6,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.7656677061531333
intervention,p17_s115_phase_best_control2,17,115,phase_best_control2,point,4,8,1e-08,59,0,3,3,1,0,1,8,8,1,1,1.0706625401000351
intervention,p17_s115_phase_best_control2,17,115,phase_best_control2,point,5,10,1e-08,59,0,5,5,1,0,1,9,9,1,1,0.5820514113503007
intervention,p17_s115_phase_best_control2,17,115,phase_best_control2,point,6,12,1e-08,59,0,5,5,1,0,1,9,9,1,1,0.5345806733692995
intervention,p17_s115_phase_best_control2,17,115,phase_best_control2,point,7,14,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.5035926817484301
intervention,p17_s115_phase_best_control2,17,115,phase_best_control2,point,8,16,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.3782053313350822
intervention,p17_s115_phase_best_control2,17,115,phase_best_control2,point,9,1,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.42880185197799464
intervention,p17_s115_phase_best_control2,17,115,phase_best_control2,point,10,3,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.2710878383353569
intervention,p17_s115_phase_best_control2,17,115,phase_best_control2,point,11,5,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.7031967208329631
intervention,p17_s115_phase_best_control2,17,115,phase_best_control2,point,12,7,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.7488295255547981
intervention,p17_s115_phase_best_control2,17,115,phase_best_control2,point,13,9,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.6336634729039593
intervention,p17_s115_phase_best_control2,17,115,phase_best_control2,point,14,11,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.6808813661575556
intervention,p17_s115_phase_best_control2,17,115,phase_best_control2,point,15,13,1e-08,59,0,4,4,1,0,1,8,8,1,1,1.079109768708603
intervention,p17_s115_phase_best_control2,17,115,phase_best_control2,point,16,15,1e-08,59,0,4,4,1,0,1,8,8,1,1,0.9276500692777125
intervention,p17_s115_phase_worst,17,115,phase_worst,profile,-1,0,1e-08,59,0,1,1,0,0,0,5,,-1,1,-0.39861140371622644
intervention,p17_s115_phase_worst,17,115,phase_worst,point,0,0,1e-08,59,0,3,3,0,0,0,5,,-1,1,-0.7006685484970414
intervention,p17_s115_phase_worst,17,115,phase_worst,point,1,2,1e-08,59,0,3,3,0,0,0,5,,-1,1,-0.7724457919543475
intervention,p17_s115_phase_worst,17,115,phase_worst,point,2,4,1e-08,59,0,3,3,0,0,0,5,,-1,1,-0.9081623380558266
intervention,p17_s115_phase_worst,17,115,phase_worst,point,3,6,1e-08,59,0,2,2,0,0,0,5,,-1,1,-0.637517015580616
intervention,p17_s115_phase_worst,17,115,phase_worst,point,4,8,1e-08,59,0,3,3,0,0,0,5,,-1,1,-0.8318804703001381
intervention,p17_s115_phase_worst,17,115,phase_worst,point,5,10,1e-08,59,0,2,2,0,0,0,6,,-1,1,-0.12935590007769562
intervention,p17_s115_phase_worst,17,115,phase_worst,point,6,12,1e-08,59,0,3,3,0,0,0,8,,-1,1,-0.3568524380186102
intervention,p17_s115_phase_worst,17,115,phase_worst,point,7,14,1e-08,59,0,1,1,0,0,0,6,,-1,1,-0.1559126714633014
intervention,p17_s115_phase_worst,17,115,phase_worst,point,8,16,1e-08,59,0,1,1,0,0,0,2,,-1,1,-0.3248453538105844
intervention,p17_s115_phase_worst,17,115,phase_worst,point,9,1,1e-08,59,0,4,4,0,0,0,5,,-1,1,-0.4771747143930852
intervention,p17_s115_phase_worst,17,115,phase_worst,point,10,3,1e-08,59,0,3,3,1,0,1,10,10,1,1,0.0668391481882687
intervention,p17_s115_phase_worst,17,115,phase_worst,point,11,5,1e-08,59,0,5,5,0,0,0,9,,-1,1,-0.1176321468090793
intervention,p17_s115_phase_worst,17,115,phase_worst,point,12,7,1e-08,59,0,1,1,0,0,0,6,,-1,1,-0.6184118514182853
intervention,p17_s115_phase_worst,17,115,phase_worst,point,13,9,1e-08,59,0,0,0,0,0,0,,,-1,1,-1.1118892313321593
intervention,p17_s115_phase_worst,17,115,phase_worst,point,14,11,1e-08,59,0,2,2,0,0,0,5,,-1,1,-0.39641813348273625
intervention,p17_s115_phase_worst,17,115,phase_worst,point,15,13,1e-08,59,0,3,3,0,0,0,5,,-1,1,-0.2310999073295346
intervention,p17_s115_phase_worst,17,115,phase_worst,point,16,15,1e-08,59,0,2,2,0,0,0,6,,-1,1,-1.0491207943722247
intervention,p17_s115_phase_worst_control0,17,115,phase_worst_control0,profile,-1,0,1e-08,59,0,4,4,1,0,1,10,10,1,1,0.043500220785669355
intervention,p17_s115_phase_worst_control0,17,115,phase_worst_control0,point,0,0,1e-08,59,0,1,1,0,0,0,3,,-1,1,-0.05086157897656229
intervention,p17_s115_phase_worst_control0,17,115,phase_worst_control0,point,1,2,1e-08,59,0,5,5,1,0,1,10,10,1,1,0.07397085925379163
intervention,p17_s115_phase_worst_control0,17,115,phase_worst_control0,point,2,4,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.273671256300211
intervention,p17_s115_phase_worst_control0,17,115,phase_worst_control0,point,3,6,1e-08,59,0,3,3,0,0,0,7,,-1,1,-0.029044215898439682
intervention,p17_s115_phase_worst_control0,17,115,phase_worst_control0,point,4,8,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.3055873656851506
intervention,p17_s115_phase_worst_control0,17,115,phase_worst_control0,point,5,10,1e-08,59,0,3,3,0,0,0,7,,-1,1,-0.15488469390746845
intervention,p17_s115_phase_worst_control0,17,115,phase_worst_control0,point,6,12,1e-08,59,0,3,3,0,0,0,7,,-1,1,-0.26385459420351665
intervention,p17_s115_phase_worst_control0,17,115,phase_worst_control0,point,7,14,1e-08,59,0,4,4,0,0,0,7,,-1,1,-0.038571947296572984
intervention,p17_s115_phase_worst_control0,17,115,phase_worst_control0,point,8,16,1e-08,59,0,4,4,0,0,0,7,,-1,1,-0.26300624439527864
intervention,p17_s115_phase_worst_control0,17,115,phase_worst_control0,point,9,1,1e-08,59,0,3,3,0,0,0,7,,-1,1,-0.17810579017826308
intervention,p17_s115_phase_worst_control0,17,115,phase_worst_control0,point,10,3,1e-08,59,0,4,4,0,0,0,7,,-1,1,-0.002432858242921252
intervention,p17_s115_phase_worst_control0,17,115,phase_worst_control0,point,11,5,1e-08,59,0,3,3,0,0,0,7,,-1,1,-0.012882988567856283
intervention,p17_s115_phase_worst_control0,17,115,phase_worst_control0,point,12,7,1e-08,59,0,5,5,0,0,0,7,,-1,1,-0.346712074268037
intervention,p17_s115_phase_worst_control0,17,115,phase_worst_control0,point,13,9,1e-08,59,0,4,4,0,0,0,7,,-1,1,-0.1756547752793998
intervention,p17_s115_phase_worst_control0,17,115,phase_worst_control0,point,14,11,1e-08,59,0,3,3,0,0,0,7,,-1,1,-0.15536454621384593
intervention,p17_s115_phase_worst_control0,17,115,phase_worst_control0,point,15,13,1e-08,59,0,1,1,0,0,0,2,,-1,1,-0.11221942975809218
intervention,p17_s115_phase_worst_control0,17,115,phase_worst_control0,point,16,15,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.15727116590863865
intervention,p17_s115_phase_worst_control1,17,115,phase_worst_control1,profile,-1,0,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.4297561290073429
intervention,p17_s115_phase_worst_control1,17,115,phase_worst_control1,point,0,0,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.40758325763886827
intervention,p17_s115_phase_worst_control1,17,115,phase_worst_control1,point,1,2,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.3485523941382227
intervention,p17_s115_phase_worst_control1,17,115,phase_worst_control1,point,2,4,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.4100747141730107
intervention,p17_s115_phase_worst_control1,17,115,phase_worst_control1,point,3,6,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.4133625331771092
intervention,p17_s115_phase_worst_control1,17,115,phase_worst_control1,point,4,8,1e-08,59,0,4,4,1,0,1,8,8,1,1,0.6111053499435849
intervention,p17_s115_phase_worst_control1,17,115,phase_worst_control1,point,5,10,1e-08,59,0,4,4,1,0,1,8,8,1,1,0.6862370618253034
intervention,p17_s115_phase_worst_control1,17,115,phase_worst_control1,point,6,12,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.16807875490503213
intervention,p17_s115_phase_worst_control1,17,115,phase_worst_control1,point,7,14,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.35391931713448005
intervention,p17_s115_phase_worst_control1,17,115,phase_worst_control1,point,8,16,1e-08,59,0,2,2,1,0,1,11,11,1,1,0.01029202913945583
intervention,p17_s115_phase_worst_control1,17,115,phase_worst_control1,point,9,1,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.24725563826873279
intervention,p17_s115_phase_worst_control1,17,115,phase_worst_control1,point,10,3,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.6299015305427842
intervention,p17_s115_phase_worst_control1,17,115,phase_worst_control1,point,11,5,1e-08,59,0,5,5,1,0,1,9,9,1,1,0.36877034507809064
intervention,p17_s115_phase_worst_control1,17,115,phase_worst_control1,point,12,7,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.5714775625455892
intervention,p17_s115_phase_worst_control1,17,115,phase_worst_control1,point,13,9,1e-08,59,0,6,6,1,0,1,9,9,1,1,0.16254336906536676
intervention,p17_s115_phase_worst_control1,17,115,phase_worst_control1,point,14,11,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.3357612860105779
intervention,p17_s115_phase_worst_control1,17,115,phase_worst_control1,point,15,13,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.14384650808014593
intervention,p17_s115_phase_worst_control1,17,115,phase_worst_control1,point,16,15,1e-08,59,0,5,5,1,0,1,9,9,1,1,0.36152699512786496
intervention,p17_s115_phase_worst_control2,17,115,phase_worst_control2,profile,-1,0,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.29996740091706436
intervention,p17_s115_phase_worst_control2,17,115,phase_worst_control2,point,0,0,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.15229199309557137
intervention,p17_s115_phase_worst_control2,17,115,phase_worst_control2,point,1,2,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.4430207432947129
intervention,p17_s115_phase_worst_control2,17,115,phase_worst_control2,point,2,4,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.3505540154839138
intervention,p17_s115_phase_worst_control2,17,115,phase_worst_control2,point,3,6,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.15314579407778608
intervention,p17_s115_phase_worst_control2,17,115,phase_worst_control2,point,4,8,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.40354115743242985
intervention,p17_s115_phase_worst_control2,17,115,phase_worst_control2,point,5,10,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.29819122801170095
intervention,p17_s115_phase_worst_control2,17,115,phase_worst_control2,point,6,12,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.16335540118826142
intervention,p17_s115_phase_worst_control2,17,115,phase_worst_control2,point,7,14,1e-08,59,0,5,5,1,0,1,9,9,1,1,0.4028362796419208
intervention,p17_s115_phase_worst_control2,17,115,phase_worst_control2,point,8,16,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.24673791357791877
intervention,p17_s115_phase_worst_control2,17,115,phase_worst_control2,point,9,1,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.29042788432048455
intervention,p17_s115_phase_worst_control2,17,115,phase_worst_control2,point,10,3,1e-08,59,0,4,4,1,0,1,10,10,1,1,0.03608882773315113
intervention,p17_s115_phase_worst_control2,17,115,phase_worst_control2,point,11,5,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.17790329110035832
intervention,p17_s115_phase_worst_control2,17,115,phase_worst_control2,point,12,7,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.25757766515594305
intervention,p17_s115_phase_worst_control2,17,115,phase_worst_control2,point,13,9,1e-08,59,0,6,6,1,0,1,9,9,1,1,0.19554397092910597
intervention,p17_s115_phase_worst_control2,17,115,phase_worst_control2,point,14,11,1e-08,59,0,5,5,1,0,1,9,9,1,1,0.18385175963548678
intervention,p17_s115_phase_worst_control2,17,115,phase_worst_control2,point,15,13,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.09447034987512762
intervention,p17_s115_phase_worst_control2,17,115,phase_worst_control2,point,16,15,1e-08,59,0,5,5,1,0,1,9,9,1,1,0.08295586426362626
intervention,p17_s115_remove,17,115,remove,profile,-1,0,1e-08,59,0,2,2,0,0,0,6,,-1,1,-4.309779414972475
intervention,p17_s115_remove,17,115,remove,point,0,0,1e-08,59,0,1,1,0,0,0,6,,-1,1,-2.868765767888315
intervention,p17_s115_remove,17,115,remove,point,1,2,1e-08,59,0,3,3,0,0,0,11,,-1,1,-2.809589645375568
intervention,p17_s115_remove,17,115,remove,point,2,4,1e-08,59,0,2,2,0,0,0,6,,-1,1,-2.183536667062831
intervention,p17_s115_remove,17,115,remove,point,3,6,1e-08,59,0,2,2,0,0,0,7,,-1,1,-3.42054656028619
intervention,p17_s115_remove,17,115,remove,point,4,8,1e-08,59,0,2,2,0,0,0,8,,-1,1,-2.1322317862364435
intervention,p17_s115_remove,17,115,remove,point,5,10,1e-08,59,0,1,1,0,0,0,4,,-1,1,-3.8503576990889066
intervention,p17_s115_remove,17,115,remove,point,6,12,1e-08,59,0,2,2,0,0,0,8,,-1,1,-3.0770091362418293
intervention,p17_s115_remove,17,115,remove,point,7,14,1e-08,59,0,5,5,0,0,0,8,,-1,1,-1.4721984174096008
intervention,p17_s115_remove,17,115,remove,point,8,16,1e-08,59,0,0,0,0,0,0,,,-1,1,-3.0928115398849005
intervention,p17_s115_remove,17,115,remove,point,9,1,1e-08,59,0,2,2,0,0,0,7,,-1,1,-1.1944669703057909
intervention,p17_s115_remove,17,115,remove,point,10,3,1e-08,59,0,2,2,0,0,0,3,,-1,1,-2.4051210199883135
intervention,p17_s115_remove,17,115,remove,point,11,5,1e-08,59,0,3,3,0,0,0,6,,-1,1,-3.323368039762434
intervention,p17_s115_remove,17,115,remove,point,12,7,1e-08,59,0,5,5,0,0,0,6,,-1,1,-4.28645412781956
intervention,p17_s115_remove,17,115,remove,point,13,9,1e-08,59,0,2,2,0,0,0,5,,-1,1,-1.436273833305131
intervention,p17_s115_remove,17,115,remove,point,14,11,1e-08,59,0,4,4,0,0,0,8,,-1,1,-2.716450715048332
intervention,p17_s115_remove,17,115,remove,point,15,13,1e-08,59,0,2,2,1,0,1,10,10,1,1,0.6885634261290915
intervention,p17_s115_remove,17,115,remove,point,16,15,1e-08,59,0,3,3,0,0,0,7,,-1,1,-3.155947520928726
intervention,p17_s115_remove_control0,17,115,remove_control0,profile,-1,0,1e-08,59,0,4,4,0,0,0,7,,-1,1,-0.07127067138034379
intervention,p17_s115_remove_control0,17,115,remove_control0,point,0,0,1e-08,59,0,3,3,0,0,0,7,,-1,1,-0.3016082432151723
intervention,p17_s115_remove_control0,17,115,remove_control0,point,1,2,1e-08,59,0,2,2,1,0,1,10,10,1,1,0.08262995006720063
intervention,p17_s115_remove_control0,17,115,remove_control0,point,2,4,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.10819883198372189
intervention,p17_s115_remove_control0,17,115,remove_control0,point,3,6,1e-08,59,0,3,3,0,0,0,7,,-1,1,-0.45768918140119186
intervention,p17_s115_remove_control0,17,115,remove_control0,point,4,8,1e-08,59,0,1,1,0,0,0,7,,-1,1,-0.007785132204939532
intervention,p17_s115_remove_control0,17,115,remove_control0,point,5,10,1e-08,59,0,3,3,0,0,0,7,,-1,1,-0.01447064745861822
intervention,p17_s115_remove_control0,17,115,remove_control0,point,6,12,1e-08,59,0,2,2,0,0,0,7,,-1,1,-0.4646226020834389
intervention,p17_s115_remove_control0,17,115,remove_control0,point,7,14,1e-08,59,0,4,4,1,0,1,10,10,1,1,0.04835094364581668
intervention,p17_s115_remove_control0,17,115,remove_control0,point,8,16,1e-08,59,0,4,4,0,0,0,7,,-1,1,-0.6999813538086709
