phase,name,p,seed,variant,view,test_a,truth,rtol,event,previous_step,step,old_classes,new_classes,previous_margin,current_margin,previous_tolerance,current_tolerance,current_normalized_margin
discovery,p17_s20_residual,17,20,residual,point,0,0,1e-08,leader_group_replaced,5,6,6,7,9.00148170450421e-06,-2.4930543843892927e-05,2.5310347886910625e-10,1.2406370453654567e-10,-0.002009495358616274
discovery,p17_s20_residual,17,20,residual,point,0,0,1e-08,leader_group_replaced,7,8,7,10,1.7428245735889858e-06,-4.652680835603995e-07,1.9042553121114868e-11,1.5092285726440099e-12,-0.0030828205348994863
discovery,p17_s20_residual,17,20,residual,point,0,0,1e-08,leader_group_replaced,8,9,10,14,4.652680835603995e-07,-5.08611659871816e-08,1.5092285726440099e-12,3.137529359532528e-13,-0.0016210578502685179
discovery,p17_s20_residual,17,20,residual,point,0,0,1e-08,leader_group_replaced,9,10,14,0,5.08611659871816e-08,-2.0690461866895715e-05,3.137529359532528e-13,3.458857127495387e-13,-0.5981878147675329
discovery,p17_s20_residual,17,20,residual,point,1,2,1e-08,leader_group_replaced,5,6,13,0,1.058467690470688e-05,-3.649065982297417e-06,2.533259861132662e-10,1.243165135040052e-10,-0.0002935302703916204
discovery,p17_s20_residual,17,20,residual,point,2,4,1e-08,leader_group_replaced,6,7,10,0,3.1550326626716974e-05,-5.040420428800707e-06,1.2452598359209495e-10,1.9406830687708574e-11,-0.0025972403788698407
discovery,p17_s20_residual,17,20,residual,point,3,6,1e-08,leader_group_replaced,1,2,1,10,2.3176026530402627e-06,-9.960868090283514e-06,3.1043070745506536e-10,3.098625983169513e-10,-0.00032146080696369734
discovery,p17_s20_residual,17,20,residual,point,3,6,1e-08,leader_group_replaced,7,8,10,11,4.413527638358339e-06,-4.519996566934581e-06,1.9286369069607455e-11,1.761370378470898e-12,-0.025661817765202426
discovery,p17_s20_residual,17,20,residual,point,3,6,1e-08,leader_group_replaced,8,9,11,0,1.5901287283570653e-06,-7.557523511170228e-08,1.761370378470898e-12,4.2169236903724124e-13,-0.001792188824385104
discovery,p17_s20_residual,17,20,residual,point,4,8,1e-08,leader_group_replaced,0,1,6,12,2.598864488681518e-06,-1.0542356359818927e-05,3.101509788771127e-10,3.104425586030783e-10,-0.00033959120834647027
discovery,p17_s20_residual,17,20,residual,point,4,8,1e-08,leader_group_replaced,5,6,12,13,7.85378078815846e-06,-6.080937318519997e-06,2.5323686326792365e-10,1.2429325284135873e-10,-0.0004892411437876986
discovery,p17_s20_residual,17,20,residual,point,4,8,1e-08,leader_group_replaced,6,7,13,0,6.080937318519997e-06,-1.670224084905636e-05,1.2429325284135873e-10,1.9311806389439664e-11,-0.008648720120863318
discovery,p17_s20_residual,17,20,residual,point,7,14,1e-08,leader_group_replaced,6,7,7,0,1.1512861137069619e-05,-3.3649154138060133e-06,1.2402575839470606e-10,1.9068565018638412e-11,-0.0017646400819972582
discovery,p17_s20_residual,17,20,residual,point,9,1,1e-08,leader_group_replaced,0,1,3,7,3.964273514775463e-06,-3.461812742980297e-06,3.1015493163270884e-10,3.1046887566543813e-10,-0.00011150273068630406
discovery,p17_s20_residual,17,20,residual,point,9,1,1e-08,leader_group_replaced,4,5,7,0,2.1515388616166753e-05,-3.0307758586561873e-06,2.975329439789262e-10,2.5342734938087393e-10,-0.00011959150683856377
discovery,p17_s20_residual,17,20,residual,point,10,3,1e-08,leader_group_replaced,0,1,10,14,3.5921208085265555e-06,-3.993625235801379e-06,3.101085271625422e-10,3.103964368181848e-10,-0.00012866208377709733
discovery,p17_s20_residual,17,20,residual,point,10,3,1e-08,leader_group_replaced,4,5,14,2,8.508306626714424e-06,-2.4006875039034314e-05,2.973328103278903e-10,2.5314450184784394e-10,-0.0009483466898863948
discovery,p17_s20_residual,17,20,residual,point,10,3,1e-08,leader_group_replaced,6,7,2,0,2.1335600709659897e-05,-1.6687999930112274e-05,1.241691401340583e-10,1.9193017034704085e-11,-0.008694828905709648
discovery,p17_s20_residual,17,20,residual,point,11,5,1e-08,leader_group_replaced,2,3,7,13,3.1192286753523035e-07,-3.4983388401965687e-06,3.0992200785062366e-10,3.076275988622072e-10,-0.0001137199280277693
discovery,p17_s20_residual,17,20,residual,point,11,5,1e-08,leader_group_replaced,6,7,13,14,7.246054787357625e-06,-1.4547946373594245e-05,1.2435438861493446e-10,1.9314511432496633e-11,-0.007532132730583778
discovery,p17_s20_residual,17,20,residual,point,12,7,1e-08,leader_group_replaced,0,1,16,14,1.2444320447474455e-05,-4.124084475060075e-06,3.1006871153136126e-10,3.103608310484972e-10,-0.00013288031421773204
discovery,p17_s20_residual,17,20,residual,point,12,7,1e-08,leader_group_replaced,1,2,14,5,8.860685725420314e-08,-4.418153879401365e-06,3.103608310484972e-10,3.097785497796138e-10,-0.00014262297639861053
discovery,p17_s20_residual,17,20,residual,point,12,7,1e-08,leader_group_replaced,4,5,5,2,1.2836733420534818e-06,-1.1385748043171717e-05,2.9729562804363004e-10,2.530963727939636e-10,-0.00044985820687522987
discovery,p17_s20_residual,17,20,residual,point,12,7,1e-08,leader_group_replaced,5,6,2,0,1.1645905786394906e-06,-5.1862752023096315e-06,2.530963727939636e-10,1.240980898903975e-10,-0.00041791740766438154
discovery,p17_s20_residual,17,20,residual,point,13,9,1e-08,leader_group_replaced,4,5,14,7,1.4761891683201522e-06,-9.853194409326083e-06,2.9740743224606884e-10,2.532386899320538e-10,-0.0003890872446058611
discovery,p17_s20_residual,17,20,residual,point,13,9,1e-08,leader_group_replaced,6,7,7,0,1.6654854632813798e-05,-1.2944792445054865e-05,1.2426590823749905e-10,1.926303281944563e-11,-0.006720017853049269
discovery,p17_s20_residual,17,20,residual,point,14,11,1e-08,leader_group_replaced,6,7,16,0,1.4597499532517655e-05,-5.2870430844564886e-05,1.2410541296633908e-10,1.9115890468442814e-11,-0.027657843578799145
discovery,p17_s20_residual,17,20,residual,point,15,13,1e-08,leader_group_replaced,0,1,8,2,5.135706695191811e-06,-6.062741261067539e-06,3.101188249377985e-10,3.104182926158279e-10,-0.00019530876257253164
discovery,p17_s20_residual,17,20,residual,point,15,13,1e-08,leader_group_replaced,4,5,2,14,2.8703274641134202e-06,-1.5664535216536324e-05,2.9738529140207734e-10,2.531989708067221e-10,-0.0006186650430144819
discovery,p17_s20_residual,17,20,residual,point,15,13,1e-08,leader_group_replaced,6,7,14,0,1.0364670709583912e-05,-3.5951851629356657e-06,1.2418025133334813e-10,1.915423747162067e-11,-0.0018769659550594846
discovery,p17_s20_residual,17,20,residual,point,16,15,1e-08,leader_group_replaced,6,7,11,12,1.5626889308284486e-05,-4.093468134805378e-06,1.2437967429790945e-10,1.9320891898338277e-11,-0.002118674518932246
discovery,p17_s20_residual,17,20,residual,point,16,15,1e-08,leader_group_replaced,7,8,12,11,4.093468134805378e-06,-1.531232248358494e-07,1.9320891898338277e-11,1.7970481306469894e-12,-0.0008520819349491802
discovery,p17_s21_circ,17,21,circ,profile,-1,0,1e-08,wrong_to_correct,6,7,0,0,-0.001755677983371895,0.01802010264671841,1.1659333543812092e-10,1.5990739486345409e-10,1.1269086499786884
discovery,p17_s21_circ,17,21,circ,profile,-1,0,1e-08,leader_group_replaced,6,7,3|14,0,0.001755677983371895,-0.01802010264671841,1.1659333543812092e-10,1.5990739486345409e-10,-1.1269086499786884
discovery,p17_s21_circ,17,21,circ,point,0,0,1e-08,wrong_to_correct,6,7,0,0,-0.0017556779833852315,0.01802010264670989,1.1659333543815783e-10,1.5990739486344264e-10,1.1269086499782364
discovery,p17_s21_circ,17,21,circ,point,0,0,1e-08,leader_group_replaced,6,7,3|14,0,0.0017556779833852315,-0.01802010264670989,1.1659333543815783e-10,1.5990739486344264e-10,-1.1269086499782364
discovery,p17_s21_circ,17,21,circ,point,1,2,1e-08,wrong_to_correct,6,7,2,2,-0.0017556779833721864,0.018020102646717953,1.1659333543808426e-10,1.5990739486344812e-10,1.126908649978702
discovery,p17_s21_circ,17,21,circ,point,1,2,1e-08,leader_group_replaced,6,7,5|16,2,0.0017556779833721864,-0.018020102646717953,1.1659333543808426e-10,1.5990739486344812e-10,-1.126908649978702
discovery,p17_s21_circ,17,21,circ,point,2,4,1e-08,wrong_to_correct,6,7,4,4,-0.0017556779833978464,0.01802010264672102,1.165933354380927e-10,1.5990739486345104e-10,1.1269086499788732
discovery,p17_s21_circ,17,21,circ,point,2,4,1e-08,leader_group_replaced,6,7,1|7,4,0.0017556779833978464,-0.01802010264672102,1.165933354380927e-10,1.5990739486345104e-10,-1.1269086499788732
discovery,p17_s21_circ,17,21,circ,point,3,6,1e-08,wrong_to_correct,6,7,6,6,-0.001755677983356782,0.018020102646703284,1.1659333543811404e-10,1.5990739486341586e-10,1.1269086499780119
discovery,p17_s21_circ,17,21,circ,point,3,6,1e-08,leader_group_replaced,6,7,3|9,6,0.001755677983356782,-0.018020102646703284,1.1659333543811404e-10,1.5990739486341586e-10,-1.1269086499780119
discovery,p17_s21_circ,17,21,circ,point,4,8,1e-08,wrong_to_correct,6,7,8,8,-0.00175567798337449,0.018020102646675043,1.1659333543806283e-10,1.5990739486343757e-10,1.1269086499760927
discovery,p17_s21_circ,17,21,circ,point,4,8,1e-08,leader_group_replaced,6,7,5|11,8,0.00175567798337449,-0.018020102646675043,1.1659333543806283e-10,1.5990739486343757e-10,-1.1269086499760927
discovery,p17_s21_circ,17,21,circ,point,5,10,1e-08,wrong_to_correct,6,7,10,10,-0.0017556779833933778,0.01802010264672199,1.165933354381746e-10,1.5990739486351843e-10,1.126908649978459
discovery,p17_s21_circ,17,21,circ,point,5,10,1e-08,leader_group_replaced,6,7,7|13,10,0.0017556779833933778,-0.01802010264672199,1.165933354381746e-10,1.5990739486351843e-10,-1.126908649978459
discovery,p17_s21_circ,17,21,circ,point,6,12,1e-08,wrong_to_correct,6,7,12,12,-0.0017556779833744485,0.01802010264669482,1.1659333543815584e-10,1.5990739486339026e-10,1.126908649977663
discovery,p17_s21_circ,17,21,circ,point,6,12,1e-08,leader_group_replaced,6,7,9|15,12,0.0017556779833744485,-0.01802010264669482,1.1659333543815584e-10,1.5990739486339026e-10,-1.126908649977663
discovery,p17_s21_circ,17,21,circ,point,7,14,1e-08,wrong_to_correct,6,7,14,14,-0.0017556779833719366,0.018020102646710418,1.165933354381515e-10,1.5990739486344954e-10,1.1269086499782206
discovery,p17_s21_circ,17,21,circ,point,7,14,1e-08,leader_group_replaced,6,7,0|11,14,0.0017556779833719366,-0.018020102646710418,1.165933354381515e-10,1.5990739486344954e-10,-1.1269086499782206
discovery,p17_s21_circ,17,21,circ,point,8,16,1e-08,wrong_to_correct,6,7,16,16,-0.0017556779833502179,0.018020102646715122,1.1659333543809282e-10,1.5990739486346668e-10,1.126908649978394
discovery,p17_s21_circ,17,21,circ,point,8,16,1e-08,leader_group_replaced,6,7,2|13,16,0.0017556779833502179,-0.018020102646715122,1.1659333543809282e-10,1.5990739486346668e-10,-1.126908649978394
discovery,p17_s21_circ,17,21,circ,point,9,1,1e-08,wrong_to_correct,6,7,1,1,-0.0017556779833829556,0.018020102646703437,1.1659333543810716e-10,1.5990739486344305e-10,1.1269086499778298
discovery,p17_s21_circ,17,21,circ,point,9,1,1e-08,leader_group_replaced,6,7,4|15,1,0.0017556779833829556,-0.018020102646703437,1.1659333543810716e-10,1.5990739486344305e-10,-1.1269086499778298
discovery,p17_s21_circ,17,21,circ,point,10,3,1e-08,wrong_to_correct,6,7,3,3,-0.0017556779833851344,0.018020102646704145,1.1659333543810768e-10,1.599073948634784e-10,1.1269086499776249
discovery,p17_s21_circ,17,21,circ,point,10,3,1e-08,leader_group_replaced,6,7,0|6,3,0.0017556779833851344,-0.018020102646704145,1.1659333543810768e-10,1.599073948634784e-10,-1.1269086499776249
discovery,p17_s21_circ,17,21,circ,point,11,5,1e-08,wrong_to_correct,6,7,5,5,-0.0017556779834003583,0.018020102646736064,1.1659333543812733e-10,1.5990739486349374e-10,1.126908649979513
discovery,p17_s21_circ,17,21,circ,point,11,5,1e-08,leader_group_replaced,6,7,2|8,5,0.0017556779834003583,-0.018020102646736064,1.1659333543812733e-10,1.5990739486349374e-10,-1.126908649979513
discovery,p17_s21_circ,17,21,circ,point,12,7,1e-08,wrong_to_correct,6,7,7,7,-0.0017556779833519803,0.018020102646718064,1.165933354381153e-10,1.5990739486345556e-10,1.1269086499786565
discovery,p17_s21_circ,17,21,circ,point,12,7,1e-08,leader_group_replaced,6,7,4|10,7,0.0017556779833519803,-0.018020102646718064,1.165933354381153e-10,1.5990739486345556e-10,-1.1269086499786565
discovery,p17_s21_circ,17,21,circ,point,13,9,1e-08,wrong_to_correct,6,7,9,9,-0.0017556779833861058,0.018020102646689254,1.1659333543812037e-10,1.5990739486343971e-10,1.1269086499769663
discovery,p17_s21_circ,17,21,circ,point,13,9,1e-08,leader_group_replaced,6,7,6|12,9,0.0017556779833861058,-0.018020102646689254,1.1659333543812037e-10,1.5990739486343971e-10,-1.1269086499769663
discovery,p17_s21_circ,17,21,circ,point,14,11,1e-08,wrong_to_correct,6,7,11,11,-0.0017556779833764052,0.018020102646708835,1.1659333543815062e-10,1.5990739486349028e-10,1.1269086499778347
discovery,p17_s21_circ,17,21,circ,point,14,11,1e-08,leader_group_replaced,6,7,8|14,11,0.0017556779833764052,-0.018020102646708835,1.1659333543815062e-10,1.5990739486349028e-10,-1.1269086499778347
discovery,p17_s21_circ,17,21,circ,point,15,13,1e-08,wrong_to_correct,6,7,13,13,-0.001755677983364498,0.018020102646718453,1.1659333543814798e-10,1.599073948634567e-10,1.1269086499786727
discovery,p17_s21_circ,17,21,circ,point,15,13,1e-08,leader_group_replaced,6,7,10|16,13,0.001755677983364498,-0.018020102646718453,1.1659333543814798e-10,1.599073948634567e-10,-1.1269086499786727
discovery,p17_s21_circ,17,21,circ,point,16,15,1e-08,wrong_to_correct,6,7,15,15,-0.001755677983379056,0.018020102646741448,1.1659333543809287e-10,1.5990739486344214e-10,1.1269086499802132
discovery,p17_s21_circ,17,21,circ,point,16,15,1e-08,leader_group_replaced,6,7,1|12,15,0.001755677983379056,-0.018020102646741448,1.1659333543809287e-10,1.5990739486344214e-10,-1.1269086499802132
discovery,p17_s21_cross,17,21,cross,profile,-1,0,1e-08,wrong_to_correct,7,8,0,0,-0.006723000151378694,0.0007178464282212166,1.8817570563812718e-11,1.8004675485615927e-11,0.3987000092252202
discovery,p17_s21_cross,17,21,cross,profile,-1,0,1e-08,leader_group_replaced,7,8,14,0,7.23956823275862e-06,-0.0007178464282212166,1.8817570563812718e-11,1.8004675485615927e-11,-0.3987000092252202
discovery,p17_s21_cross,17,21,cross,point,0,0,1e-08,wrong_to_correct,7,8,0,0,-0.006990359669248894,0.0004407602611004313,1.9668013448426748e-11,1.8803078448105847e-11,0.234408563638595
discovery,p17_s21_cross,17,21,cross,point,0,0,1e-08,leader_group_replaced,1,2,9,14,1.0661708063047781e-05,-5.054807959117835e-05,3.103833076703692e-10,3.096301392389314e-10,-0.001632530984077492
discovery,p17_s21_cross,17,21,cross,point,0,0,1e-08,leader_group_replaced,7,8,14,0,0.00031963298807582974,-0.0004407602611004313,1.9668013448426748e-11,1.8803078448105847e-11,-0.234408563638595
discovery,p17_s21_cross,17,21,cross,point,1,2,1e-08,wrong_to_correct,7,8,2,2,-0.006204407146245414,0.001223582411621571,1.8785396257397354e-11,1.9012500310255802e-11,0.643567332888637
discovery,p17_s21_cross,17,21,cross,point,1,2,1e-08,leader_group_replaced,3,4,3,5,1.2298032733254471e-05,-0.00014572243973304255,3.06347090698225e-10,2.934738164862955e-10,-0.0049654324013552135
discovery,p17_s21_cross,17,21,cross,point,1,2,1e-08,leader_group_replaced,7,8,5,2,0.00021108554581267258,-0.001223582411621571,1.8785396257397354e-11,1.9012500310255802e-11,-0.643567332888637
discovery,p17_s21_cross,17,21,cross,point,2,4,1e-08,wrong_to_correct,7,8,4,4,-0.006484854045290603,0.0009096800179137221,1.889712426347696e-11,1.9250625784399778e-11,0.47254568661913515
discovery,p17_s21_cross,17,21,cross,point,2,4,1e-08,leader_group_replaced,2,3,6,7,1.3173304002772612e-05,-3.376898573458076e-05,3.097286900813514e-10,3.066791316188049e-10,-0.0011011178216245516
discovery,p17_s21_cross,17,21,cross,point,2,4,1e-08,leader_group_replaced,7,8,7,4,0.0003757158090643975,-0.0009096800179137221,1.889712426347696e-11,1.9250625784399778e-11,-0.47254568661913515
discovery,p17_s21_cross,17,21,cross,point,3,6,1e-08,wrong_to_correct,7,8,6,6,-0.007489104162509377,6.256465310068571e-05,1.937930152794038e-11,1.7176920121060876e-11,0.03642367354551196
discovery,p17_s21_cross,17,21,cross,point,3,6,1e-08,leader_group_replaced,1,2,8,9,5.119942143042011e-06,-1.3960417751132659e-05,3.104090031748948e-10,3.097089350836663e-10,-0.000450759282981659
discovery,p17_s21_cross,17,21,cross,point,3,6,1e-08,leader_group_replaced,7,8,9,6,0.00017951793742483624,-6.256465310068571e-05,1.937930152794038e-11,1.7176920121060876e-11,-0.03642367354551196
discovery,p17_s21_cross,17,21,cross,point,4,8,1e-08,wrong_to_correct,7,8,8,8,-0.006852817497233182,0.0006256973628801926,1.8401990151120984e-11,1.7460243580865398e-11,0.3583554604964913
discovery,p17_s21_cross,17,21,cross,point,4,8,1e-08,leader_group_replaced,0,1,13,7,6.88351558318645e-06,-3.5868743835459904e-05,3.1022337406110635e-10,3.10492309693256e-10,-0.0011552216501238193
discovery,p17_s21_cross,17,21,cross,point,4,8,1e-08,leader_group_replaced,3,4,7,11,1.530412407933779e-05,-0.00010870823018212239,3.0686519805710496e-10,2.943831470054429e-10,-0.0036927463847009037
discovery,p17_s21_cross,17,21,cross,point,4,8,1e-08,leader_group_replaced,7,8,11,8,0.0004798220363616268,-0.0006256973628801926,1.8401990151120984e-11,1.7460243580865398e-11,-0.3583554604964913
discovery,p17_s21_cross,17,21,cross,point,5,10,1e-08,wrong_to_correct,8,9,10,10,-6.887706230054857e-05,0.0009540782412968268,1.6136224663035722e-11,1.7005600772823428e-11,0.5610376569709521
discovery,p17_s21_cross,17,21,cross,point,5,10,1e-08,leader_group_replaced,8,9,7,10,6.887706230054857e-05,-0.0009540782412968268,1.6136224663035722e-11,1.7005600772823428e-11,-0.5610376569709521
discovery,p17_s21_cross,17,21,cross,point,6,12,1e-08,wrong_to_correct,7,8,12,12,-0.007181354328103462,0.00026955938273996727,1.9233128034943738e-11,1.8238408517433396e-11,0.1477976449986334
discovery,p17_s21_cross,17,21,cross,point,6,12,1e-08,leader_group_replaced,0,1,2,0,1.2679835338300083e-05,-2.010887025315211e-05,3.099878838342473e-10,3.1023627173391293e-10,-0.0006481792132416844
discovery,p17_s21_cross,17,21,cross,point,6,12,1e-08,leader_group_replaced,1,2,0,14,1.3626000145261496e-05,-1.0023595417546494e-05,3.1023627173391293e-10,3.0947305846160195e-10,-0.00032389234356535037
discovery,p17_s21_cross,17,21,cross,point,6,12,1e-08,leader_group_replaced,2,3,14,15,1.0023595417546494e-05,-6.43009717843368e-06,3.0947305846160195e-10,3.064842138250786e-10,-0.00020980190458042854
discovery,p17_s21_cross,17,21,cross,point,6,12,1e-08,leader_group_replaced,7,8,15,12,0.000410627726848356,-0.00026955938273996727,1.9233128034943738e-11,1.8238408517433396e-11,-0.1477976449986334
discovery,p17_s21_cross,17,21,cross,point,7,14,1e-08,wrong_to_correct,7,8,14,14,-0.006864729469660755,0.000575632964698633,1.9176208625345115e-11,1.8466035815973137e-11,0.3117252508525463
discovery,p17_s21_cross,17,21,cross,point,7,14,1e-08,leader_group_replaced,2,3,13,11,6.880739096701283e-06,-2.4124473780862132e-06,3.096306523054742e-10,3.0667466675150876e-10,-7.866471018426059e-05
discovery,p17_s21_cross,17,21,cross,point,7,14,1e-08,leader_group_replaced,7,8,11,14,0.00019227652060482825,-0.000575632964698633,1.9176208625345115e-11,1.8466035815973137e-11,-0.3117252508525463
discovery,p17_s21_cross,17,21,cross,point,8,16,1e-08,wrong_to_correct,7,8,16,16,-0.006967172010540104,0.0005850672985786842,1.9071253371721436e-11,1.8037518753633398e-11,0.32436129745441333
discovery,p17_s21_cross,17,21,cross,point,8,16,1e-08,leader_group_replaced,7,8,13,16,0.0003695803433648309,-0.0005850672985786842,1.9071253371721436e-11,1.8037518753633398e-11,-0.32436129745441333
discovery,p17_s21_cross,17,21,cross,point,9,1,1e-08,wrong_to_correct,7,8,1,1,-0.0067499698239866235,0.0006133504593049954,1.8821010640442503e-11,1.8182098573870223e-11,0.33733755034550905
discovery,p17_s21_cross,17,21,cross,point,9,1,1e-08,leader_group_replaced,1,2,9,0,1.182654284200002e-05,-1.398852901728087e-05,3.103589840551964e-10,3.0957525484276184e-10,-0.00045186198827118355
discovery,p17_s21_cross,17,21,cross,point,9,1,1e-08,leader_group_replaced,2,3,0,4,9.936224573278696e-06,-2.287882059331947e-05,3.0957525484276184e-10,3.065643838554223e-10,-0.0007462974108600061
